i,j,survey_track,rec_track,rankvalue_a,rankvalue_l,rankvalue
8,3,4FCb4CUbFCMNRkI6lYc1zI,5wtQLRo9oz9ifiUuc7HWIo,2.710542776560905,3.01246236961182,2.8615025730863626
8,4,4FCb4CUbFCMNRkI6lYc1zI,1RywwImkBFUEVcRTBmw7vL,2.5796721171328043,2.9916086759388945,2.7856403965358494
8,5,4FCb4CUbFCMNRkI6lYc1zI,5JxJdTFH4pw6Ajn2oN31NT,2.5542726676314693,2.989188036814062,2.7717303522227654
8,6,4FCb4CUbFCMNRkI6lYc1zI,7E0Vsj8rinTQl50BAsFewF,2.5513970739172382,2.9763200573868653,2.763858565652052
8,7,4FCb4CUbFCMNRkI6lYc1zI,0NnigMS2Kr2eHTVI7QeMlS,2.5406556594273595,2.965771429522423,2.7532135444748915
8,8,4FCb4CUbFCMNRkI6lYc1zI,7bhGiUNiNSbtzdrPNtCsmV,2.538531327333484,2.964241657699672,2.751386492516578
8,9,4FCb4CUbFCMNRkI6lYc1zI,3mxAHm4zB7RFprLKdgKhI3,2.5338885057432416,2.9612697368792817,2.7475791213112615
8,10,4FCb4CUbFCMNRkI6lYc1zI,5x28HAIx9KwasQ7vojHvZ0,2.523361951306027,2.960734935014397,2.742048443160212
8,11,4FCb4CUbFCMNRkI6lYc1zI,3dpVSZnUl5iz4ZJJPtN5km,2.5232667217975595,2.959893224091596,2.741579972944578
8,12,4FCb4CUbFCMNRkI6lYc1zI,4jrqZ6Ow3eJkabXqwipN0B,2.5122997737008483,2.9502306737083632,2.7312652237046056
8,13,4FCb4CUbFCMNRkI6lYc1zI,3HvxAXWaHkbbAzEhJiUDz4,2.5120166667030794,2.9472159859136102,2.729616326308345
8,14,4FCb4CUbFCMNRkI6lYc1zI,2xdlISXeaGfWKE8eBEFyUh,2.4819492962054115,2.9463207278835615,2.7141350120444865
8,15,4FCb4CUbFCMNRkI6lYc1zI,3dQtowkCSVxACYPkd2waXq,2.4719770811087733,2.9408828658357136,2.7064299734722432
8,16,4FCb4CUbFCMNRkI6lYc1zI,4xFfDqhvO8Xkl60MmlvzaC,2.4634814941085343,2.9379359605500652,2.7007087273292996
8,17,4FCb4CUbFCMNRkI6lYc1zI,1lGwSKgdYCWXU2LH0P2SZ4,2.4569600783970653,2.9365303182908966,2.696745198343981
