i,j,survey_track,rec_track,rankvalue_a,rankvalue_l,rankvalue
16,11,6QPKYGnAW9QozVz2dSWqRg,6bejpQb8hrDT8vs12EegMQ,2.519970440290456,3.952879260905282,9.961138891518496
16,12,6QPKYGnAW9QozVz2dSWqRg,4MAxq4eEuuyE97wodPnisY,2.5097863734753822,3.9523272605344206,9.919497102004575
16,13,6QPKYGnAW9QozVz2dSWqRg,6pqNafE84udPaoFLGffd7E,2.5023001439173065,3.9507407327945248,9.885939104251705
16,14,6QPKYGnAW9QozVz2dSWqRg,178jAWwuJ9M3DXImTdaLOL,2.493232426017293,3.9486883436922673,9.844997818730077
16,15,6QPKYGnAW9QozVz2dSWqRg,3lLyNLrIesR0k07gRIMQfm,2.449295242351176,3.945620400746007,9.663989275670934
16,16,6QPKYGnAW9QozVz2dSWqRg,6JTzWoKg61bEaUg9tYO6WN,2.4254044050867223,3.943303643485632,9.564106027504574
16,17,6QPKYGnAW9QozVz2dSWqRg,6NaTklchYJQzaPdWiinSim,2.4013855578221746,3.940012200265,9.46148839535954
16,18,6QPKYGnAW9QozVz2dSWqRg,7pxCM5qnV9SDnnv24rbeFR,2.4002563114797293,3.9388857944270184,9.454335488271298
16,19,6QPKYGnAW9QozVz2dSWqRg,3LELTbDh9YCJrJIUERcj9p,2.3963028376459268,3.9372877724859983,9.434933861836807
16,20,6QPKYGnAW9QozVz2dSWqRg,3mxAHm4zB7RFprLKdgKhI3,2.358198413559684,3.936072631581793,9.282040235451875
17,1,6rUp7v3l8yC4TKxAAR5Bmx,3hP3pq682TWU6gZChsUCTV,2.150071627941517,2.4822494250579297,5.337014062291198
17,2,6rUp7v3l8yC4TKxAAR5Bmx,0ugjtsLHei2JESMrmlJF7a,2.1209458578928224,2.474538349534958,5.248361862643111
17,3,6rUp7v3l8yC4TKxAAR5Bmx,7HZOCMa0XEXNFklxUG5kKb,2.0830701617310265,2.474538349534958,5.154636999975413
17,4,6rUp7v3l8yC4TKxAAR5Bmx,4StqwQ3RBkz8unUqwpcNuy,2.022312380396089,2.474220503855787,5.0036467567774086
17,5,6rUp7v3l8yC4TKxAAR5Bmx,7H7NI75DdeaOW7c70oYtjM,2.0116693266174366,2.471968180746063,4.972782565581162
17,6,6rUp7v3l8yC4TKxAAR5Bmx,0BxqHzvd8c2IpRwdYusH2D,2.0020726506693967,2.467232579244141,4.93957886974521
17,7,6rUp7v3l8yC4TKxAAR5Bmx,1rv6n0m0RwMTAdQeMquLgM,1.9571022019029536,2.4633010945730907,4.820931996138952
17,8,6rUp7v3l8yC4TKxAAR5Bmx,4USmv48xjR66HcOc3Fh5Tg,1.9555011803818645,2.458043549251609,4.806707061991549
17,9,6rUp7v3l8yC4TKxAAR5Bmx,76ZDwA8uTyMys4LIS3pBUX,1.9550517005366583,2.4542304849034937,4.798147483019483
17,10,6rUp7v3l8yC4TKxAAR5Bmx,5LJlhNN4MwtkEB2iEhClYs,1.9376611744081045,2.4427699314960734,4.733260454271487
17,11,6rUp7v3l8yC4TKxAAR5Bmx,07GmMxHsUMR3qFOCLmYuzN,1.9198550568698816,2.4400706676860637,4.684582010476958
17,12,6rUp7v3l8yC4TKxAAR5Bmx,3aAxoOoSVn9whm56JV99Si,1.9189474910365345,2.438274825890924,4.678921359600931
17,13,6rUp7v3l8yC4TKxAAR5Bmx,6EV76vSlBo2VNgvePRYoCu,1.9024147185180156,2.4382299051846257,4.638524458754017
17,14,6rUp7v3l8yC4TKxAAR5Bmx,2Nq9T0nShSmuBggNE1ZK19,1.9018443221494508,2.4333583260267533,4.627868716109073
17,15,6rUp7v3l8yC4TKxAAR5Bmx,7yPMbbgTaSO2I1aA09tzz3,1.9011816587150456,2.4328656735450678,4.625319596661309
17,16,6rUp7v3l8yC4TKxAAR5Bmx,2vM2x66y8JcDARNarbrw9F,1.8935174612430528,2.4294581187969237,4.600221369300674
17,17,6rUp7v3l8yC4TKxAAR5Bmx,0smKH3Kxqq5RJUKPVIdOmL,1.8927335203558824,2.4257945480015994,4.591382654499173
17,18,6rUp7v3l8yC4TKxAAR5Bmx,2BT3luyOePuRIR1aZ6aEDK,1.8912932931100328,2.423771730751039,4.5840632183991366
17,19,6rUp7v3l8yC4TKxAAR5Bmx,1aSrkCqgVnpRxa5Uy9QV1w,1.8777526267303717,2.4227855002314227,4.549391837063811
17,20,6rUp7v3l8yC4TKxAAR5Bmx,7tFyWSNsfnkWQsPpAC3uST,1.8763911555805584,2.4225279419774446,4.545610004473249
18,1,7qjbpdk0IYijcSuSYWlXO6,6HvGBgyevPFMrU3KPSHeRV,2.240635908694649,2.424576708617686,5.43259363671347
18,2,7qjbpdk0IYijcSuSYWlXO6,3qT2p6ds3k7CjqiAjl6yeV,2.211729486456753,2.4040798564628605,5.317174306335628
18,3,7qjbpdk0IYijcSuSYWlXO6,3hWwK2kBwWlnApnSuqxdQb,2.192973856616839,2.4004517444457405,5.264127919639795
18,4,7qjbpdk0IYijcSuSYWlXO6,3NU0MFGJ7ZhDPuYWXpB2xd,2.155918647431453,2.395354724437152,5.164189917627086
18,5,7qjbpdk0IYijcSuSYWlXO6,1Dl5JUWYg3tGJYUA4dFQcl,2.1490494620015825,2.3908409054723574,5.138035361636746
18,6,7qjbpdk0IYijcSuSYWlXO6,6abblHanwpcdv4NnMZVAF0,2.1337025262236904,2.389626317563397,5.098751710515635
