Say Love,James TW,84.029,0.449,-7.541,0.752,0.549,0.118,12.5,32.0,23.0,32.5,3
Soldier,James TW,148.007,0.648,-6.12,0.531,0.326,0.253,0.0,27.500000000000004,20.0,52.5,3
Suitcase,James TW,86.927,0.396,-8.724,0.669,0.546,0.267,26.0,29.500000000000004,18.0,26.5,1
When You Love Someone,James TW,125.884,0.444,-6.067,0.675,0.356,0.248,0.0,29.500000000000004,18.0,52.5,3
You & Me,James TW,127.021,0.683,-6.333,0.714,0.824,0.196,10.0,39.5,27.999999999999996,22.5,1
"""Ill Be There""",Jess Glynne,100.063,0.851,-3.111,0.623,0.4,0.0228,5.0,42.00000000000001,38.0,15.0,1
All I Am,Jess Glynne,122.007,0.669,-5.199,0.74,0.536,0.0445,10.0,42.00000000000001,32.99999999999999,15.0,1
Thursday,Jess Glynne,112.064,0.582,-4.441,0.82,0.309,0.428,25.0,12.0,53.0,10.0,2
Take Me Home,Jess Glynne,150.008,0.451,-6.163,0.558,0.238,0.292,2.5,36.166666666666664,31.333333333333336,30.0,1
Hold My Hand,Jess Glynne,122.977,0.823,-5.717,0.642,0.431,0.00159,0.0,42.00000000000001,48.0,10.0,2
Rollin,Jess Glynne,117.021,0.752,-3.504,0.716,0.708,0.000804,0.0,59.5,38.0,2.5,1
No One,Jess Glynne,124.024,0.854,-4.128,0.605,0.165,0.0673,5.0,32.0,48.0,15.0,2
Right Here,Jess Glynne,120.031,0.8,-5.159,0.801,0.811,0.0329,10.0,42.00000000000001,32.99999999999999,15.0,1
Broken,Jess Glynne,73.826,0.655,-4.066,0.455,0.377,0.484,20.0,20.0,20.0,40.0,3
Gave Me Something,Jess Glynne,94.999,0.83,-5.547,0.589,0.601,0.0345,0.0,42.00000000000001,48.0,10.0,2
Never Let Me Go,Jess Glynne,163.997,0.716,-5.424,0.649,0.436,0.0047,10.0,49.5,38.0,2.5,1
"""Dont Be So Hard On Yourself""",Jess Glynne,120.008,0.815,-3.267,0.571,0.664,0.0608,0.0,52.0,38.0,10.0,1
Insecurities,Jess Glynne,75.855,0.408,-5.943,0.65,0.533,0.904,13.333333333333334,20.0,36.666666666666664,30.0,2
Million Reasons,Jess Glynne,152.048,0.663,-3.828,0.73,0.961,0.0467,0.0,62.0,32.99999999999999,5.0,1
You Can Find Me,Jess Glynne,122.975,0.639,-6.101,0.715,0.791,0.000123,0.0,39.5,38.0,22.5,1
"""Wont Say No""",Jess Glynne,199.726,0.729,-5.077,0.546,0.555,0.00501,10.0,49.5,38.0,2.5,1
No Rights No Wrongs,Jess Glynne,124.995,0.808,-4.197,0.743,0.83,0.233,20.0,22.000000000000004,43.0,15.0,2
Why Me,Jess Glynne,119.962,0.429,-7.185,0.628,0.32,0.0176,25.0,39.5,23.0,12.5,1
All My Heart,John Newman,125.483,0.882,-4.709,0.407,0.689,0.00121,0.0,20.0,50.0,30.0,2
Blame,John Newman,96.647,0.284,-12.139,0.628,0.145,0.988,36.0,20.0,10.0,34.0,0
Called It Off,John Newman,112.993,0.846,-4.429,0.653,0.83,0.012,0.0,42.00000000000001,48.0,10.0,2
Cheating,John Newman,126.103,0.809,-5.003,0.509,0.293,0.00157,0.0,40.0,30.0,30.0,1
Come And Get It,John Newman,109.003,0.718,-4.861,0.649,0.801,0.00273,10.0,49.5,38.0,2.5,1
Down The Line,John Newman,141.902,0.315,-10.782,0.419,0.225,0.813,16.666666666666664,20.0,45.0,18.333333333333332,2
Easy,John Newman,99.991,0.815,-4.696,0.5,0.196,0.000222,10.0,30.0,30.0,30.0,1
Feelings,John Newman,125.535,0.833,-4.248,0.453,0.609,0.1,0.0,20.0,40.0,40.0,2
Fire In Me,John Newman,118.014,0.881,-4.002,0.726,0.674,0.121,10.0,52.0,38.0,0.0,1
Give You My Love,John Newman,105.017,0.661,-5.214,0.697,0.527,0.0102,0.0,59.5,38.0,2.5,1
Gold Dust,John Newman,98.038,0.884,-3.934,0.509,0.321,0.0117,5.0,35.0,30.0,30.0,1
Goodnight Goodbye,John Newman,115.953,0.829,-6.057,0.545,0.162,3e-05,0.0,22.000000000000004,48.0,30.0,2
Killing Me,John Newman,110.981,0.828,-6.048,0.663,0.692,0.00106,0.0,22.000000000000004,57.99999999999999,20.0,2
Lights Down,John Newman,118.002,0.772,-5.363,0.629,0.525,0.000105,0.0,42.00000000000001,48.0,10.0,2
Losing Sleep,John Newman,119.951,0.862,-4.872,0.65,0.549,0.064,5.0,32.0,48.0,15.0,2
Love Me Again,John Newman,126.03,0.894,-4.814,0.495,0.213,0.00453,5.0,25.0,30.0,40.0,3
Never Give It Up,John Newman,122.051,0.924,-3.035,0.658,0.733,0.0414,5.0,47.0,38.0,10.0,1
Out Of My Head,John Newman,128.636,0.36,-8.993,0.329,0.168,0.0546,0.0,10.0,65.0,25.0,2
Running,John Newman,124.033,0.681,-5.695,0.512,0.0575,0.00013,0.0,47.5,30.0,22.5,1
Something Special,John Newman,133.002,0.772,-5.901,0.531,0.369,0.00119,0.0,20.0,40.0,40.0,2
Tiring Game,John Newman,128.077,0.886,-4.751,0.668,0.397,0.000499,5.0,37.0,48.0,10.0,2
Try,John Newman,123.985,0.715,-5.094,0.553,0.293,0.000279,10.0,49.5,38.0,2.5,1
We All Get Lonely,John Newman,123.984,0.917,-4.142,0.623,0.551,0.0547,5.0,37.0,48.0,10.0,2
Supplies,Justin Timberlake,119.993,0.554,-6.624,0.793,0.225,0.00695,20.0,42.00000000000001,23.0,15.0,1
Summer Love,Justin Timberlake,95.808,0.64,-7.587,0.574,0.38,0.0995,10.0,29.500000000000004,8.0,52.5,3
